text,headline,n_sents,n_words,avg_words_sents,word_size,unique_words,ttr,mltd,n_words_h,word_size_h,unique_words_h,ttr_h,mltd_h,n_quotes,quotes_ratio,propn_ratio,noun_ratio,adp_ratio,det_ratio,punct_ratio,pron_ratio,verb_ratio,adv_ratio,sym_ratio,label
"julen lopetegui es el nuevo dt del real madrid; dejará a españa
¡bombazo! real madrid anunció a julen lopetegui para asumir el banquillo, lo que significa que rusia *number* será su adiós de la selección de españa.
madrid, españa -
real madrid ya tiene entrenador y se trata del hombre que dirigirá los destinos de españa en rusia *number*: julen lopetegui.
a escasos dos días de la inauguración del mundial y tres del debut de la furia frente a portugal, el equipo merengue emitió un comunicado en el que da la bienvenida al sucesor de zinedine zidane.
""julen lopetegui será el entrenador del real madrid tras la celebración del mundial de rusia *number*. se incorporará al club tras la participación de la selección española en el mundial, después de dos años al frente del equipo nacional"", dice el texto del equipo madridista.
hay pasado entre lopetegui y el madrid, ya que en su etapa como jugador fue tercer portero del club en dos temporadas, saliendo campeón de la liga en el año *number*.
a nivel entrenador estuvo con el real madrid castilla en la temporada *number*-*number*, para después enrolarse en las categorías menores del seleccionado ibérico, cuyo plantel absoluto dirige desde julio del *number* tras la eurocopa de ese año.
cabe destacar que también fue jugador del fc barcelona entre *number* y *number*, con poca actividad bajo postes.",julen lopetegui es el nuevo dt del real madrid; dejará a españa,8,276,34.5,4.1268115942028984,30.79710144927536,45.289855072463766,57.35577557755776,13,4.0,100.0,100.0,0.0,2,0.7246376811594203,16.666666666666664,15.579710144927535,18.115942028985508,10.144927536231885,12.318840579710146,1.4492753623188406,6.884057971014493,1.8115942028985508,2.898550724637681,1
"margarita zavala rompe el silencio, llama a votar por cordero
en un video que dura menos de cinco minutos, la ex primera dama, asegura que conoce ""la urgencia"" de acción nacional para trabajar en la adversidad y al ritmo de lo que la sociedad y el país necesita.
margarita zavala rompió el silencio que había guardado en temas de la vida interna del pan, para respaldar abiertamente y pedir el voto para la fórmula ernesto cordero y juan manuel oliva, como presidente y secretario general a la dirigencia nacional del pan.
en un video que dura menos de cinco minutos, la ex primera dama, asegura que conoce ""la urgencia"" de acción nacional para trabajar en la adversidad y al ritmo de lo que la sociedad y el país necesita.
""quiero un partido con jóvenes y que inspire a jóvenes y que tengan talento, no dinero, no empresas, ni apellidos, sólo talento y vocación para méxico"" demandó.
la esposa del ex presidente de la república, felipe calderón, define a cordero arroyo como alguien técnico y preparado que se financió sus estudios a través del talento y el esfuerzo, mientras que a oliva, a quien conoció desde el juvenil, lo describió como alguien que ganó todas sus campañas electorales y que sabe lo que es ir ""paso a paso para conquistar el voto"".","margarita zavala rompe el silencio, llama a votar por cordero",5,255,51.0,4.070588235294117,23.52941176470588,43.13725490196079,55.59292988640815,11,4.7272727272727275,100.0,100.0,0.0,8,3.1372549019607843,5.490196078431373,18.823529411764707,14.117647058823529,10.588235294117647,11.372549019607844,3.1372549019607843,11.76470588235294,1.9607843137254901,0.0,1
"""los mexicanos son unos mediocres ignorantes, debieron votar por anaya"": gobernador de atlanta
georgia.- en conferencia de prensa nathan deal, gobernador del estado de georgia (entidad donde se ubica la ciudad de atlanta, donde el excandidato a la presidencia ricardo anaya tiene su residencia oficial), reveló en un noticiero local que ""los mexicanos son unos mediocres ignorantes"", señalando que debieron haber votado por anaya (con quien él tiene una relación de amistad y profesional), y no por el ""populista"" de lópez obrador.
nathan mencionó que ""ricardo es una persona respetada, querida y admirada en estados unidos"", señalando que todos en atlanta todos sabían ""que era la mejor opción para gobernar méxico por lo bien preparado que esta"", haciendo énfasis en que no puede creer que sus compatriotas hayan dejado ir a una persona joven y con tanta experiencia, y en su lugar hayan preferido votar ""por un abuelito aferrado al poder"" que ya no tiene nada que aportar.
""yo fui uno de los pocos gobernantes estadounidenses que defendí a los mexicanos de los ataques de trump, pero ahora me arrepiento completamente. pensé que eran inteligentes, que querían un cambio; todos en atlanta saben del enorme potencial de anaya, que es una persona con mucha visión, y que ha ayudado a esta ciudad gracias a su gran capacidad.
él iba a hacer lo mismo por méxico y más, ¿pero qué pasó?, los mexicanos prefirieron a un hombre que les baja el cielo y las estrellas con promesas irreales, estoy decepcionado, no puedo creer que hay agente tan mediocre"", comentó refiriéndose a los mexicanos.
deal comenta que ""lo único bueno"" es que tal vez anaya acepte un puesto en su gabinete ahora que renunciará a la política mexicana: ""me siento triste por él ya que ricardo realmente quería ayudar a su país, por eso se rehusaba a ingresar a la política estadounidense pero a que tiene la doble nacionalidad. ahora que sus compatriotas le han dado la espalda no hay nada que le impida integrarse a mi gabinete, estoy emocionado de tener una persona tan eficaz, honesta e inteligente en mi equipo de trabajo. estoy seguro que en poco tiempo ricardo contenderá por la alcaldía de la ciudad que tanto ama (atlanta), y en un futuro se convertirá en mi sucesor como gobernador de georgia.
por eso estados unidos es una nación poderosa, porque tenemos buen ojo para valorar a los mejores elementos como anaya, mientras que méxico esta en el hoyo y así seguirá porque desperdician gente con verdadera capacidad"", puntualizó.","""los mexicanos son unos mediocres ignorantes, debieron votar por anaya"": gobernador de atlanta",9,490,54.44444444444444,4.261224489795918,31.83673469387755,46.326530612244895,90.83989834815756,17,4.823529411764706,88.23529411764706,94.11764705882352,80.91999999999999,18,3.6734693877551026,6.73469387755102,13.877551020408163,12.653061224489795,10.612244897959183,13.061224489795919,5.918367346938775,11.428571428571429,3.6734693877551026,0.0,0
"tendremos otra era de hielo en *number* según los científicos
ayer, imágenes de la nasa revelaron que las manchas solares habían desaparecido, dejándolo en blanco. pero, por cuarta vez en este año, la cara del sol aparecía lisa. esto significa que, probablemente que el planeta está a punto de entrar en otra fase larga de frío.
de esta manera, el sol ha estado en su periodo más tranquilo, durante más de un siglo. normalmente, la actividad de las manchas solares oscila entre *number* o *number* años, pero esta está disminuyendo más rápidamente que en cualquier momento de los últimos *number* mil años.
esto solo pasó desde el siglo xv y su punto más álgido fue desde *number* hasta *number*. el río támesis de londres se congeló. hubo hambre generalizada debido a las malas cosechas. esto se conoció como el mínimo de maunder. esto coincidió con la parte más fría de la ""pequeña edad de hielo"". pasó de los siglos xv al xvii. europa, américa del norte y el resto del mundo sufrieron inviernos muy crudos.
todavía no se sabe si hay una conexión entre la baja actividad de las manchas solares y los inviernos fríos, pero se cree que la variación solar es parte del cambio climático y tiene más incidencia que el calentamiento global.
en *number*-*number*, se verá esta actividad en su punto más bajo.
¿qué ha pasado y qué pasará?
de acuerdo con paul dorian, meteorólogo en vencore weather, el sol ya ha estado completamente en blanco este año y esto se vio a partir del *number* de junio. fue la primera vez que ocurrió desde *number*.
pero, esto solo indicaría que va para una nueva fase. y duraría meses. ahora bien, el viento solar disminuye y el campo magnético del sol se debilita durante los mínimos solares, por lo que es más fácil que los rayos cósmicos lleguen a la tierra.
asimismo, para los astronautas sería muy peligroso, ya que el aumento de los rayos cósmicos pueden romper fácilmente una cadena de adn, reportó el portal ""elite daily"".
no hay tantas manchas en el sol. esto llegará a su punto más bajo en tres años. esto se reflejará en otra mini era de hielo que causará crudos inviernos.",tendremos otra era de hielo en *number* según los científicos,24,448,18.666666666666668,3.9017857142857144,29.24107142857143,43.526785714285715,69.89739476128281,12,4.333333333333333,83.33333333333334,91.66666666666666,40.319999999999986,4,0.8928571428571428,3.7946428571428568,15.848214285714285,13.169642857142858,11.160714285714286,13.169642857142858,4.6875,8.705357142857142,5.580357142857143,2.232142857142857,0
"los controvertidos tratamientos que médicos usan en rusia para ""curar la homosexualidad""
derechos de autor de la imagen ilya vudrevich/tass
image caption algunos médicos ofrecen ""curas"" para la homosexualidad pese a que rusia no la considera oficialmente un trastorno mental.
ser gay ya no está considerado un trastorno mental en rusia. al menos, no de manera oficial.
el país retiró en *number* la homosexualidad de su lista de enfermedades mentales, *number* años después que estados unidos y *number* años después que la organización mundial de la salud (oms).
los científicos no reconocen la efectividad ni ven la necesidad de ningún tratamiento contra la homosexualidad.
sin embargo, en rusia, hay gente que acude a médicos que ofrecen una variedad de ""curas gays"" y, tras las denuncias de que en la república rusa de chechenia se está realizando una ""purga"" de homosexuales, los testimonios de pacientes han comenzado a salir a la luz.
hipnosis y autoayuda
el psicoterapeuta yan goland, de *number* años, es uno de los pioneros en el ""tratamiento"" contra la homosexualidad en el país.
desde nizhny novgorod, a *number* kilómetros de moscú, asegura haber curado a *number* homosexuales y *number* transexuales con un método de tres pasos desarrollado por su mentor, el psicoterapeuta nikolai ivanov.
""cuando alguien acude a mi consulta, le muestro casos similares: los antes y después. el paciente se llena de esperanzas... y entiende que necesita seguir un tratamiento. este puede durar entre *number* y *number* meses. aunque, en el caso de los transexuales, se puede extender hasta los *number* años. una vez tuve una paciente particularmente difícil y trabajé con ella durante *number* años"", cuenta al servicio ruso de la bbc.
esta cura se divide en tres estadios. el primero busca ""extinguir"" la atracción individual a miembros del mismo sexo y se basa en sesiones de hipnoterapia que pueden durar hasta ocho horas. también emplea una combinación de psicoanálisis y terapia de afirmación, a través de la cual intenta influir en los sueños.
derechos de autor de la imagen afp
en la segunda fase, el objetivo es crear atracción hacia el sexo opuesto. para conseguirlo, goland motiva a sus pacientes masculinos para que vean a las mujeres de su entorno como un objeto sexual.
""les digo: 'cuando salgas de esta sesión, camina por la calle y echa un vistazo a todas las mujeres jóvenes con las que te cruces. interésate por sus figuras y elige a la mejor'"", explica el ""especialista"".
el último paso consiste en tener relaciones sexuales con gente del sexo opuesto.","los controvertidos tratamientos que médicos usan en rusia para ""curar la homosexualidad""",22,524,23.818181818181817,4.137404580152672,32.63358778625955,44.656488549618324,56.759352317141264,14,5.5,85.71428571428571,92.85714285714286,54.88000000000004,18,3.435114503816794,5.534351145038168,18.893129770992367,14.885496183206106,12.595419847328243,14.50381679389313,2.6717557251908395,8.396946564885496,2.480916030534351,1.717557251908397,1
"detienen a un periodista por cometer delitos para escribir el mismo las noticias
esta misma mañana ha sido detenido un periodista de un conocido diario nacional, cuyo nombre no han querido desvelar de momento para proteger el anonimato del presunto delincuente, tras haberse finalizado una larga investigación de distintos delitos ocurridos durante el último año y que presuntamente él había realizado y redactado posteriormente en su sección de noticias.
la policía llevaba meses sospechando de este avispado periodista ""tras acudir para investigar varios delitos siempre llegaba al instante el mismo periodista para cubrir la noticia, incluso en las últimas ocasiones estaba ya allí cuando llegaba alguno de nuestros compañeros, era muy sospechoso"". el periodista fue detenido mientras redactaba su presuntamente última fechoría en las oficinas del prestigiosos diario.
los delitos han sido de todo tipo, desde robos menores en tiendas a atracos con arma blanca en bancos pasando por supuestos secuestros de mascotas, un auténtico catálogo de actos delictivos que casualmente luego documentaba y publicaba el mismo. el periodista ha declarado que ""confieso mis delitos, pero es que me resultaba imposible llegar a fin de mes con la actualidad de este país, nunca me ha gustado escribir sobre política y deportes y no había más material, así que decidí crearlo yo mismo"".",detienen a un periodista por cometer delitos para escribir el mismo las noticias,6,233,38.833333333333336,4.9957081545064375,47.21030042918455,62.231759656652365,132.86923163038594,13,5.230769230769231,100.0,100.0,0.0,4,1.7167381974248928,0.0,18.88412017167382,15.021459227467812,13.733905579399142,7.725321888412018,3.004291845493562,12.446351931330472,6.437768240343347,0.0,0
"niegan ingresó a la ceremonia del óscar a donald trump y su esposa
estados unidos.- un fuerte coraje y desconcierto experimenta la pareja presidencial de estados unidos, donald y melania trump, luego de que les negarán el ingreso a la ceremonia del óscar por no tener invitación para poder entrar al dolby theatre, el recinto donde se lleva a cabo el evento.
según comenta la presidente de la academia de hollywood, cheryl boone, la pareja presidencial arribó ""de sorpresa"" y esperaban poder ingresar al teatro sin invitación, sin embargo tomó la decisión de no permitirles el ingresó para evitar un conflicto político:
""nosotros fuimos los primeros sorprendidos cuando arribaron a la ceremonia sin invitación. yo estaba dentro del teatro supervisando que todo estuviera bien y de repente se comunicó mi asistente para decirme que donald y melania estaban desfilando por la alfombra roja; me quedé completamente helada porque ellos no tenían invitación para asistir.
mi asistente me comentó que trump la estaba presionando para decirle que asiento le darían en el teatro, e incluso se había molestado porque le habían pedido sus invitaciones y era obvio que no tenían.
fue una situación muy tensa, los guardias de la alfombra roja los dejaron entrar porque se intimidaron, sin embargo no iba a permitir que ingresaran al dolby theatre si no habían sido requeridos. ellos podrán ser la pareja presidencial, pero si no tenían invitación no podíamos hacer nada"", señaló..
la presidenta comenta que permitieron que trump y melania posarán en la alfombra roja, sin embargo en la entrada del teatro fueron tajantes y les dijeron que no podrían ingresar:
""fui yo personalmente a avisarles que sin invitación no podrían ingresar. trump ni siquiera lo tomó como una broma, supo que era verdad y enfureció de inmediato, me dijo (de manera intimidante) que solo me iba a dar una oportunidad de dejarlo pasar, y lo que yo hice fue volver a pedirle su invitación. él solo se puso rojo del coraje y melania lo intentó calmar, me comentó que el día de mañana se reuniría conmigo y me explicaría mi situación como directora de la academia.
por supuesto intentó intimidarme y que tuviera miedo, hago publica sus amenazas porque no voy a permitir que siga queriendo usar su poder para hacer lo que quiera"", señaló tajante.
según varios testigos, donald podría cancelar el evento los *number* años que este en el poder, obligando a la academia a si entregar el óscar, pero no en una ceremonia si no en una simple conferencia de prensa, ya que está sumamente molesto por no haberlo dejado pasar.",niegan ingresó a la ceremonia del óscar a donald trump y su esposa,11,487,44.27272727272727,4.420944558521561,28.952772073921974,44.76386036960985,81.16666666666667,13,4.153846153846154,84.61538461538461,92.3076923076923,47.320000000000036,6,1.2320328542094456,4.722792607802875,13.347022587268995,11.704312114989733,9.034907597535934,9.44558521560575,6.981519507186857,17.864476386036962,5.133470225872689,0.20533880903490762,0
"piojo herrera no descarta llegada de chicharito al américa
el entrenador aseguró que siempre que exista una posibilidad tratarán de fichar a los mejores delanteros
en días pasados, medios en inglaterra informaron que javier hernández dejaría el conjunto de west ham y ante la espera de cerrar un último refuerzo,el entrenador del américa, miguel 'piojo' herrera no descarta la llegada del chicharito al conjunto de coapa, pero es consciente que existen varios equipos del futbol europeo que buscan al mexicano. ""claro que a cualquiera le gustaría tener a javier en sus filas, es un jugador con gran movilidad, yo creo que para méxico será difícil tener a javier porque hay seis o siete equipos de la liga inglesa que lo siguen buscando. habrá que pensar que podría ser una posibilidad de tocar su puerta, américa siempre estará buscando a cualquier delantero que sea importante para este equipo"", firmó el dt. américa no logró concretar los fichajes de lucas pratto y luuk de jong, por lo cual se encuentran a la espera de fichar a un delantero que complemente a jérémy ménez y andrés ibargüen en el ataque.",piojo herrera no descarta llegada de chicharito al américa,6,207,34.5,4.458937198067633,40.09661835748793,58.454106280193244,98.30421686746988,9,5.555555555555555,100.0,100.0,0.0,2,0.966183574879227,14.009661835748794,14.009661835748794,15.942028985507244,10.144927536231885,7.246376811594203,3.3816425120772946,13.043478260869565,2.898550724637681,0.0,1
"el chapo: peña nieto me pidió matar a amlo, como me negué me torturaron y extraditaron.
el chapo guzmán después de declararse de nuevo inocente en la corte en nueva york menciono a sus abogados que ya era el momento de ""soltar la sopa""puesto que el poder del gobierno mexicano era menor en el lugar que estaba y se tenían que saber muchas cosas sobre la corrupción de la justicia en méxico.
después de la charla con abogados de la corte de nueva york menciono que después de su recaptura, el secretario de gobernación osorio chong a nombre del presidente de méxico enrique peña nieto, le habría mandado a deshacerse de una vez por todas de lopez obrador quien actualmente va puntero en las encuestas, menciono que le pidió obligara a un sicario a matar a lopez obrador a quema ropa, para después hacer parecer al asesino simpatizante de amlo y mal de sus facultades mentales.
el chapo guzmán dijo lo siguiente: después de la petición lo pensé unos *number* días y después me negué, lopez obrador solo había intentado el bien para los demás, no se la debía a nadie si lo hacia el futuro de méxico seguiría estando en manos de estos gobiernos corruptos, dejaría a méxico sin esperanza, osorio chong hizo de nuevo otra llamada, reducirían mi sentencia, me dejarían en el país y me negué de nuevo, ahora en tono mas amenazante me decía ya no estas en posición en lo que te quedas aquí va a ser de tu vida un infierno en lo que te mandamos a extradición, y así fue.
después de negarme me tenia casi sin poder dormir, sin agua, me despertaban a cada hora y siempre me tenían todas las luces encendidas, fue un infierno, pero al menos ya no quedara en mi consciencia la muerte de un inocente que representaría mas desgracias para los mexicanos, después menciono, solo quiero que sepan que clases de gobierno existen en méxico y de lo que son capaces para satisfacer sus mas profundos intereses.","el chapo: peña nieto me pidió matar a amlo, como me negué me torturaron y extraditaron.",5,373,74.6,4.160857908847185,32.43967828418231,48.257372654155496,79.58029901594699,19,3.789473684210526,84.21052631578947,89.47368421052632,50.54000000000001,1,0.2680965147453083,8.310991957104557,13.941018766756033,17.426273458445042,10.723860589812332,7.506702412868632,7.238605898123325,11.796246648793565,6.434316353887399,0.0,0
"actualizan cifra de muertes por huracán 'irma'
causó *number* muertes de manera directa a su paso por el caribe y el sureste de eu, y otras *number* indirectas, de acuerdo con un reporte dado a conocer por el centro nacional de huracanes
miami
el huracán ""irma"" causó *number* muertes de manera directa a su paso por el caribe y el sureste de estados unidos, y otras *number* indirectas, de acuerdo con un reporte dado a conocer este lunes por el centro nacional de huracanes de estados unidos.
ochenta de las muertes indirectas ocurrieron en florida, causadas por caídas durante preparativos para la tormenta, accidentes de tránsito, envenenamiento con monóxido de carbono de los generadores de energía, accidentes con sierras eléctricas y electrocuciones, dice el reporte.
catorce personas que murieron en el asilo de ancianos del condado broward que perdió la electricidad y el aire acondicionado tras la tormenta fueron incluidas en el conteo de muertes indirectas en el estado.
en un correo electrónico, funcionarios de la división de emergencias de florida señalaron que habían contado *number* muertes en el hogar de ancianos entre las *number* muertes relacionadas con la tormenta en el estado. doce muertes en la instalación son investigadas como homicidios.
el reporte señala que siete ocurrieron en el territorio continental: en florida, dos murieron cuando su tienda de campaña quedó sumergida en una inundación; un hombre cayó a un canal cuando revisaba su bote durante el huracán, y un hombre fue derribado por una ráfaga de viento y se golpeó la cabeza cuando abría la puerta de su casa. caídas de árboles causaron dos muertos en georgia y uno en carolina del sur.
centenares de personas fueron heridas antes, durante o después de la tormenta, que forzó a evacuar a casi *number* millones de personas en varios estados.
""irma"" tocó tierra un total de siete veces, incluyendo cuatro como huracán de categoría *number*; los daños estimados en el caribe pudieran rebasar *number* mil millones de dólares.",actualizan cifra de muertes por huracán 'irma',10,388,38.8,4.376288659793815,25.51546391752577,40.97938144329897,52.86243386243386,9,4.444444444444445,77.77777777777779,88.88888888888889,22.679999999999993,4,1.0309278350515463,4.896907216494846,23.195876288659793,18.814432989690722,12.11340206185567,10.309278350515463,1.0309278350515463,7.216494845360824,0.7731958762886598,2.0618556701030926,1
"televisa ya piensa desprenderse del américa: josé ramón fernández
el comentarista josé ramón fernández asegura que el equipo de coapa arroja números rojos a la televisora
la crisis económica que vive televisa es una realidad y se ha visto reflejada en el club américa. la poca planeación en su torneo del centenario, así como la ausencia de ""fichajes bomba"" en los últimos años, son resultado de lo que se vive actualmente en la televisora más grande del país.
ayer, en el programa de futbol picante de espn, josé ramón fernández dio a conocer que televisa ya piensa en separarse del américa debido a los gastos que genera el conjunto de coapa.
""el américa está resultando una pérdida y un mal negocio para televisa. arroja números rojos por la cantidad de jugadores que cobran en dólares"", anunció el comentarista de espn.
josé ramón aseguró que la idea de la televisora, que preside emilio azcárraga jean, es hacer del américa un negocio aparte.
""la idea es separar al américa de grupo televisa y hacerlo un negocio especial que le arroje ganancias a televisa. que sea un equipo independiente de la televisora"".
uno de los principales objetivos sería que el equipo generara su propio dinero con base en publicidad y audiencia para sostenerse y comprar jugadores.
""con lo que gane el américa que compre jugadores, que cambie y que siga siendo un espectáculo, pero sobre todo que sea un contenido de audiencia, pero que sea una unidad de negocio a parte de lo que es televisa"", finalizó el periodista deportivo.",televisa ya piensa desprenderse del américa: josé ramón fernández,10,295,29.5,4.28135593220339,29.830508474576273,44.40677966101695,57.90608780007849,10,5.7,100.0,100.0,0.0,8,2.711864406779661,10.847457627118644,17.28813559322034,13.559322033898304,12.203389830508476,10.16949152542373,2.711864406779661,10.847457627118644,2.3728813559322033,0.0,1
"la cdmx enfrenta contingencia por falta de agua
la presencia de un canal de alta presión y las altas temperaturas afectaron la distribución a *number* mil habitantes en *number* delegaciones
vecinos de la delegación tláhuac cerraron un tramo de la avenida del mismo nombre y calle *number* para manifestar su inconformidad por la falta de agua potable que padecen en ésa y otras zonas de la ciudad de méxico.
en las delegaciones cuauhtémoc, benito juárez, iztapalapa, iztacalco, venustiano carranza, azcapotzalco y tlalpan se enfrenta una contingencia por escasez y por baja presión de agua.
de acuerdo con las autoridades, aproximadamente, *number* mil habitantes de las siete demarcaciones padecen la escasez debido a la presencia atípica de un canal de alta presión que originó que se dejaran de recibir *number* mil litros de agua por segundo del sistema cutzamala, además de que, por las altas temperaturas, en algunas zonas, se incrementó hasta *number* por ciento el consumo del líquido, situación que mermó la distribución en otras partes.
josé ramón aguirre, director general del sistema de aguas de la ciudad de méxico, detalló que ""diez por ciento de la ciudad son *number* mil habitantes, por eso hablamos de que estamos en una emergencia y contingencia. estamos con presiones bajas en buena parte de la ciudad, en delegaciones como cuauhtémoc y benito juárez, hemos tenido quejas de vecinos por baja presión"".
agregó que hay zonas donde no se ha podido cumplir con el tandeo completo, como iztapalapa; además de que se atienden quejas con pipas de agua en iztacalco, venustiano carranza, mientras que en azcapotzalco está una situación fuera de lo normal provocada por una cuestión climatológica severa.
por lo anterior, se puso en marcha un operativo especial para la entrega de agua a través de pipas en las colonias en las cuales, desde hace días, dejaron de recibirla.
guillermo orozco, secretario de gobierno, detalló que el número de pipas que se han conjuntado en coordinación con sacmex serán, aproximadamente, *number* pipas diarias que estarán disponibles para atender la demanda de la ciudadanía. las pipas tienen la capacidad de hacer hasta tres viajes diarios, lo que permitiría distribuir unos *number* millones de litros al día.
para verificar que no se lucre con la distribución del agua, la contraloría general instalará un módulo de atención y *number* servidores públicos de la secretaría de la contraloría, apoyados con *number* unidades vehiculares, se mantendrán atentos.
eduardo rovelo, contralor general de la ciudad, indicó que la intención es dar certeza de que la distribución sea correcta y que los servidores públicos actúen de manera profesional, ética y disciplinada.
en tanto, *number* trabajadores de la secretaría de desarrollo social acudirán a las zonas afectadas para coordinar la entrega de las pipas.
se prevé que esta situación se regularice a finales de la próxima semana, en tanto, las autoridades hicieron un llamado a la población a que, si cuenta con el servicio, racionen el uso de agua, ya que, advirtieron, podrían padecer su carencia.",la cdmx enfrenta contingencia por falta de agua,14,589,42.07142857142857,4.438030560271647,26.6553480475382,39.21901528013582,50.506696204538976,8,5.0,100.0,100.0,0.0,2,0.3395585738539898,6.112054329371817,19.69439728353141,17.31748726655348,10.526315789473683,11.37521222410866,3.225806451612903,7.6400679117147705,1.3582342954159592,1.5280135823429541,1
"como nunca, peña nieto felicita a su hijo diego peña díaz por su cumpleaños
este domingo el cuarto hijo del presidente de méxico, fruto de su relación extramarital con maritza díaz, cumplió *number* años y le mandó un mensaje públicamente.
aunque desde hace años fue el propio enrique peña nieto quien confirmara que tenía un cuarto hijo, diego alejandro peña díaz –consecuencia de la relación que mantuvo con maritza díaz cuando estaba casado con mónica pretelini-, es la primera vez que le manda un mensaje público con motivo de su cumpleaños.
diego llegó a los *number* años de edad y el presidente de méxico publicó en su cuenta oficial de facebook una foto junto a él en los pinos, y escribió: ""¡feliz cumpleaños, diego! deseo que seas muy feliz, hijo. que tengas una vida llena de logros y realizaciones"".
sin duda alguna ha sido la publicación más popular de peña nieto en su cuenta de facebook pues hasta el momento ha logrado más de *number* mil reacciones positivas, y normalmente la mayoría de sus post no llegan a doble dígito.
recordemos que fue en *number*, cuando aún no era presidente de méxico, que habló durante una entrevista hecha por katia d'artigues sobre su cuarto hijo. ""no es una excusa ni una salida fácil decir: 'por razón de una crisis, entonces yo tengo otra relación'. pero así me ocurrió. tuve otra relación, de la que hubo un hijo. ya como gobernador (del estado de méxico, *number*-*number*) le platiqué el tema, mónica conoció muy bien el asunto, lo que había ocurrido fuera del matrimonio. cuando lo planteó, no fue fácil, hizo crisis y luego nos generó, yo creo también, un momento de reencuentro. por eso puedo decir que al menos estaba estable en el momento en que lamentablemente pierde la vida mi señora (*number*)"", comentó entonces.","como nunca, peña nieto felicita a su hijo diego peña díaz por su cumpleaños",13,369,28.384615384615383,4.0,31.43631436314363,47.696476964769644,79.56864758599481,15,4.133333333333334,73.33333333333333,86.66666666666667,31.50000000000001,4,1.084010840108401,8.672086720867208,14.634146341463413,11.924119241192411,10.569105691056912,14.905149051490515,3.2520325203252036,8.672086720867208,5.9620596205962055,1.6260162601626018,1
"ford se prepara para producir su primer auto eléctrico en méxico
la empresa se prepara para iniciar la producción de su primer vehículo eléctrico para el mundo en la planta de cuautitlán, en el estado de méxico.
notimex.- a *number* años de haber llegado a méxico, la automotriz ford se ha colocado como líder en venta de camiones ligeros y ahora se prepara para iniciar la producción de su primer vehículo eléctrico para el mundo en la planta de cuautitlán, estado de méxico, hacia el año *number*.
desde su llegada al país en *number*, la automotriz se ha caracterizado por transformar a la industria y después de tener en territorio mexicano la producción del fusion híbrido, en hermosillo, sonora, incursionará en la manufactura de eléctricos en méxico.
en diciembre de *number*, la compañía dio a conocer que los vehículos eléctricos (bev) representan otra área a la que apuntan su crecimiento.
""estamos acelerando nuestro desarrollo de vehículos eléctricos aspiracionales que se apalancarán en nuestras fortalezas de marca y de los modelos icónicos. la creación de team edison y nuestras colaboraciones con zotye automobile y mahindra group subrayan cuan confiados estamos en la oportunidad de mercado para nuestros eléctricos"", expuso la empresa en un comunicado.
señaló que por ello adoptan un enfoque de ""hoja en blanco"" para diseñar, desarrollar y fabricar esas unidades. ""este trabajo es un elemento clave para nuestra nueva concepción de fitness. como parte de esto, estamos convirtiendo nuestra planta en cuautitlán en una línea dedicada para el ensamble final de nuestro primer vehículo eléctrico para clientes globales"".
en la actualidad, ford ya cuenta con las versiones híbridas y conectables de fusion y mkz de lincoln, lo que simboliza una apuesta en el futuro de autos con tecnología limpia, y en los próximos años gran parte de su portafolio estará basado en la tecnología electrificada.
ford de méxico señaló en el reporte que conscientes de los temas medio-ambientales que se viven, desde *number* todas las operaciones de la empresa instalada en el país, incluyendo santa fe, se distinguen por ser ""zero waste to landing"", además de que cuenta con plantas de tratamientos residuales de agua, así como una estrategia para reducir el consumo del líquido.
""la compañía automotriz también se enorgullece de ser líder desde hace *number* años en el segmento de camiones medianos, con vehículos a la medida de su consumidor. asimismo, ford de méxico es la segunda fuente de patentes más grande para méxico y el mundo, que incluyen temas de tecnología y movilidad, sólo un lugar después de estados unidos; todo esto desarrollado por un grupo de mil *number* ingenieros mexicanos"".
en la actualidad, ford de méxico emplea a *number* personas y ha logrado avances significativos en la industria de autos en el país, ya que fortalecen el desarrollo económico nacional, desde las plantas de estampado de ensamble en hermosillo y cuautitlán, así como la recién inaugurada planta de transmisiones en irapuato, y la planta de motores en chihuahua, además del trabajo que se realiza desde sus oficinas centrales en la ciudad de méxico.
""durante *number* años la apuesta de ford por méxico ha sido sólida, ya que además de ofrecer vehículos icónicos en la industria, la empresa se ha destacado por las acciones que procuran al medio ambiente, el fomento a la educación y la innovación de tecnología que contribuye en el desarrollo de la industria en todo el mundo"", destacó la empresa.",ford se prepara para producir su primer auto eléctrico en méxico,16,661,41.3125,4.443267776096823,26.021180030257185,37.518910741301056,57.99666272389321,11,4.909090909090909,100.0,100.0,0.0,12,1.8154311649016641,7.866868381240545,18.305597579425115,19.062027231467475,13.010590015128592,11.195158850226928,2.26928895612708,6.505295007564296,2.5718608169440245,0.9077155824508321,1
